"_id","name","genre._id","genre.name","artist._id","artist.name"
"60a032a282d27c42cc2d71b3","Dear Mama","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6b","2Pac"
"60a032a282d27c42cc2d71b4","Right Round","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6c","Flo Rida"
"60a032a282d27c42cc2d71b6","Good Feeling","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6c","Flo Rida"
"60a032a282d27c42cc2d71b9","Electric Relaxation","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e61","A Tribe Called Quest"
"60a032a282d27c42cc2d71bb","Low (feat. T-Pain)","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6c","Flo Rida"
"60a032a282d27c42cc2d71bc","Believe","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d71bd","Hell of a Life","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71be","Whistle","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6c","Flo Rida"
"60a032a282d27c42cc2d71bf","Sky Might Fall","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4d","Kid Cudi"
"60a032a282d27c42cc2d71c1","Bound 2","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71c2","Street Lights","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71c3","Bad Girls","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6d","M.I.A."
"60a032a282d27c42cc2d71c4","Simple As...","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4d","Kid Cudi"
"60a032a282d27c42cc2d71c5","Don't Matter","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5f","Akon"
"60a032a282d27c42cc2d71c6","Hands Held High","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e65","Linkin Park"
"60a032a282d27c42cc2d71c7","Straight Outta Compton","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6e","N.W.A"
"60a032a282d27c42cc2d71c8","Fuck tha Police","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6e","N.W.A"
